Timestamp;PPG_IR;PPG_R;Pulse rate;SpO2
2024-09-09 13:30:28;19374;346;;
2024-09-09 13:30:28;19830;285;;
2024-09-09 13:30:28;20161;298;;
2024-09-09 13:30:28;20456;308;;
2024-09-09 13:30:28;20420;208;;
2024-09-09 13:30:28;20335;230;;
2024-09-09 13:30:28;19224;225;;
2024-09-09 13:30:28;18222;347;;
2024-09-09 13:30:28;17923;307;;
2024-09-09 13:30:28;18538;327;;
2024-09-09 13:30:28;18983;257;;
2024-09-09 13:30:28;19066;155;;
2024-09-09 13:30:28;19757;288;;
2024-09-09 13:30:28;20200;308;;
2024-09-09 13:30:28;20384;335;;
2024-09-09 13:30:28;20506;274;;
2024-09-09 13:30:28;20367;266;;
2024-09-09 13:30:28;19959;214;;
2024-09-09 13:30:28;18485;172;;
2024-09-09 13:30:29;18064;323;;
2024-09-09 13:30:29;18170;334;;
2024-09-09 13:30:29;18893;269;;
2024-09-09 13:30:29;19147;206;;
2024-09-09 13:30:29;19438;154;;
2024-09-09 13:30:29;20075;318;;
2024-09-09 13:30:29;20372;276;;
2024-09-09 13:30:29;20507;348;;
2024-09-09 13:30:29;20526;290;;
2024-09-09 13:30:29;20194;185;;
2024-09-09 13:30:29;19177;235;;
2024-09-09 13:30:29;18177;265;;
2024-09-09 13:30:29;;;129;-999
2024-09-09 13:30:29;17997;343;;
2024-09-09 13:30:29;18528;294;;
2024-09-09 13:30:29;19045;183;;
2024-09-09 13:30:29;19157;243;;
2024-09-09 13:30:29;19696;275;;
2024-09-09 13:30:29;20181;352;;
2024-09-09 13:30:29;20277;305;;
2024-09-09 13:30:29;20243;329;;
2024-09-09 13:30:29;20397;239;;
2024-09-09 13:30:29;19852;134;;
2024-09-09 13:30:29;18613;289;;
2024-09-09 13:30:29;18645;300;;
2024-09-09 13:30:30;19233;185;;
2024-09-09 13:30:30;19249;332;;
2024-09-09 13:30:30;19722;327;;
2024-09-09 13:30:30;20039;233;;
2024-09-09 13:30:30;20429;227;;
2024-09-09 13:30:30;20545;185;;
2024-09-09 13:30:30;20428;272;;
2024-09-09 13:30:30;19959;296;;
2024-09-09 13:30:30;18531;339;;
2024-09-09 13:30:30;17883;278;;
2024-09-09 13:30:30;18056;151;;
2024-09-09 13:30:30;19126;216;;
2024-09-09 13:30:30;19010;164;;
2024-09-09 13:30:30;19541;295;;
2024-09-09 13:30:30;20017;329;;
2024-09-09 13:30:30;20257;289;;
2024-09-09 13:30:30;20519;221;;
2024-09-09 13:30:30;20502;163;;
2024-09-09 13:30:30;20298;289;;
2024-09-09 13:30:30;19080;326;;
2024-09-09 13:30:30;18004;292;;
2024-09-09 13:30:30;17879;220;;
2024-09-09 13:30:30;18493;153;;
2024-09-09 13:30:30;19230;284;;
2024-09-09 13:30:30;19211;320;;
2024-09-09 13:30:31;19618;303;;
2024-09-09 13:30:31;20109;223;;
2024-09-09 13:30:31;20369;162;;
2024-09-09 13:30:31;20598;287;;
2024-09-09 13:30:31;20538;332;;
2024-09-09 13:30:31;19951;298;;
2024-09-09 13:30:31;18514;218;;
2024-09-09 13:30:31;17822;146;;
2024-09-09 13:30:31;18161;284;;
2024-09-09 13:30:31;19098;332;;
2024-09-09 13:30:31;19108;300;;
2024-09-09 13:30:31;19365;224;;
2024-09-09 13:30:31;19840;151;;
2024-09-09 13:30:31;20352;282;;
2024-09-09 13:30:31;20589;324;;
2024-09-09 13:30:31;49631;4850;;
2024-09-09 13:30:31;20276;226;;
2024-09-09 13:30:31;19133;143;;
2024-09-09 13:30:31;18229;282;;
2024-09-09 13:30:31;17982;330;;
2024-09-09 13:30:31;18466;296;;
2024-09-09 13:30:31;19246;233;;
2024-09-09 13:30:31;19067;141;;
2024-09-09 13:30:31;19772;281;;
2024-09-09 13:30:31;20190;318;;
2024-09-09 13:30:32;20331;303;;
2024-09-09 13:30:32;20546;230;;
2024-09-09 13:30:32;20376;134;;
2024-09-09 13:30:32;20022;289;;
2024-09-09 13:30:32;18615;334;;
2024-09-09 13:30:32;17941;317;;
2024-09-09 13:30:32;18063;241;;
2024-09-09 13:30:32;18839;136;;
2024-09-09 13:30:32;19190;289;;
2024-09-09 13:30:32;19505;324;;
2024-09-09 13:30:32;19937;311;;
2024-09-09 13:30:32;20235;245;;
2024-09-09 13:30:32;20311;130;;
2024-09-09 13:30:32;20551;284;;
2024-09-09 13:30:32;20409;324;;
2024-09-09 13:30:32;19226;326;;
2024-09-09 13:30:32;18173;321;;
2024-09-09 13:30:32;17763;241;;
2024-09-09 13:30:32;18546;231;;
2024-09-09 13:30:32;19233;172;;
2024-09-09 13:30:32;19203;329;;
2024-09-09 13:30:32;19718;329;;
2024-09-09 13:30:32;20069;244;;
2024-09-09 13:30:32;20306;226;;
2024-09-09 13:30:32;20475;179;;
2024-09-09 13:30:33;20587;333;;
2024-09-09 13:30:33;20101;322;;
2024-09-09 13:30:33;18481;247;;
2024-09-09 13:30:33;17949;214;;
2024-09-09 13:30:33;18047;171;;
2024-09-09 13:30:33;19077;333;;
2024-09-09 13:30:33;19186;321;;
2024-09-09 13:30:33;19416;246;;
2024-09-09 13:30:33;19867;216;;
2024-09-09 13:30:33;;;130;-999
2024-09-09 13:30:33;20286;176;;
2024-09-09 13:30:33;20553;320;;
2024-09-09 13:30:33;20609;340;;
2024-09-09 13:30:33;20197;264;;
2024-09-09 13:30:33;19254;206;;
2024-09-09 13:30:33;18158;175;;
2024-09-09 13:30:33;17940;318;;
2024-09-09 13:30:33;18536;325;;
2024-09-09 13:30:33;19157;265;;
2024-09-09 13:30:33;19048;200;;
2024-09-09 13:30:33;19616;168;;
2024-09-09 13:30:33;20182;310;;
2024-09-09 13:30:33;20405;324;;
2024-09-09 13:30:33;20421;269;;
2024-09-09 13:30:33;20475;203;;
2024-09-09 13:30:33;20033;168;;
2024-09-09 13:30:34;18639;297;;
2024-09-09 13:30:34;17941;324;;
2024-09-09 13:30:34;17918;284;;
2024-09-09 13:30:34;18909;218;;
2024-09-09 13:30:34;19193;167;;
2024-09-09 13:30:34;19396;310;;
2024-09-09 13:30:34;19857;334;;
2024-09-09 13:30:34;20178;282;;
2024-09-09 13:30:34;20404;216;;
2024-09-09 13:30:34;20593;172;;
2024-09-09 13:30:34;20487;303;;
2024-09-09 13:30:34;19593;326;;
2024-09-09 13:30:34;18150;286;;
2024-09-09 13:30:34;17895;212;;
2024-09-09 13:30:34;18296;163;;
2024-09-09 13:30:34;19259;302;;
2024-09-09 13:30:34;19154;325;;
2024-09-09 13:30:34;19548;288;;
2024-09-09 13:30:34;20027;218;;
2024-09-09 13:30:34;20292;161;;
2024-09-09 13:30:34;20642;306;;
2024-09-09 13:30:34;20597;333;;
2024-09-09 13:30:34;18389;325;;
2024-09-09 13:30:35;17960;344;;
2024-09-09 13:30:35;18575;316;;
2024-09-09 13:30:35;19219;333;;
2024-09-09 13:30:35;19070;253;;
2024-09-09 13:30:35;19492;126;;
2024-09-09 13:30:35;20101;297;;
2024-09-09 13:30:35;20476;316;;
2024-09-09 13:30:35;20515;323;;
2024-09-09 13:30:35;20442;259;;
2024-09-09 13:30:35;19953;127;;
2024-09-09 13:30:35;18701;294;;
2024-09-09 13:30:35;18065;318;;
2024-09-09 13:30:35;17963;327;;
2024-09-09 13:30:35;18862;259;;
2024-09-09 13:30:35;19086;136;;
2024-09-09 13:30:35;19334;293;;
2024-09-09 13:30:35;19915;317;;
2024-09-09 13:30:35;20312;329;;
2024-09-09 13:30:35;20439;259;;
2024-09-09 13:30:35;20388;140;;
2024-09-09 13:30:35;20389;286;;
2024-09-09 13:30:35;19586;304;;
2024-09-09 13:30:35;18291;308;;
2024-09-09 13:30:35;17971;324;;
2024-09-09 13:30:35;18376;258;;
2024-09-09 13:30:36;19196;212;;
2024-09-09 13:30:36;19125;169;;
2024-09-09 13:30:36;19599;303;;
2024-09-09 13:30:36;20088;327;;
2024-09-09 13:30:36;20301;274;;
2024-09-09 13:30:36;20472;211;;
2024-09-09 13:30:36;20504;165;;
2024-09-09 13:30:36;20139;301;;
2024-09-09 13:30:36;18725;334;;
2024-09-09 13:30:36;17931;278;;
2024-09-09 13:30:36;17954;153;;
2024-09-09 13:30:36;18862;154;;
2024-09-09 13:30:36;19180;285;;
2024-09-09 13:30:36;19370;330;;
2024-09-09 13:30:36;19761;279;;
2024-09-09 13:30:36;20155;204;;
2024-09-09 13:30:36;20337;161;;
2024-09-09 13:30:36;20625;289;;
2024-09-09 13:30:36;20412;245;;
2024-09-09 13:30:36;19635;340;;
2024-09-09 13:30:36;18215;288;;
2024-09-09 13:30:36;17915;300;;
2024-09-09 13:30:36;18397;244;;
2024-09-09 13:30:36;19125;142;;
2024-09-09 13:30:36;19162;248;;
2024-09-09 13:30:37;19629;323;;
2024-09-09 13:30:37;20063;324;;
2024-09-09 13:30:37;20323;249;;
2024-09-09 13:30:37;20401;129;;
2024-09-09 13:30:37;20529;288;;
2024-09-09 13:30:37;20148;308;;
2024-09-09 13:30:37;18695;331;;
2024-09-09 13:30:37;17900;263;;
2024-09-09 13:30:37;17720;110;;
2024-09-09 13:30:37;18965;290;;
2024-09-09 13:30:37;19257;301;;
2024-09-09 13:30:37;19323;317;;
2024-09-09 13:30:37;;;130;97
2024-09-09 13:30:37;19766;260;;
2024-09-09 13:30:37;20152;138;;
2024-09-09 13:30:37;20507;282;;
2024-09-09 13:30:37;20579;305;;
2024-09-09 13:30:37;20427;333;;
2024-09-09 13:30:37;19529;275;;
2024-09-09 13:30:37;18087;140;;
2024-09-09 13:30:37;17953;289;;
2024-09-09 13:30:37;18423;293;;
2024-09-09 13:30:37;19205;326;;
2024-09-09 13:30:37;19071;273;;
2024-09-09 13:30:37;19482;142;;
2024-09-09 13:30:37;20011;272;;
2024-09-09 13:30:38;20437;308;;
2024-09-09 13:30:38;20553;327;;
2024-09-09 13:30:38;20490;268;;
2024-09-09 13:30:38;20021;148;;
2024-09-09 13:30:38;18818;274;;
2024-09-09 13:30:38;18073;303;;
2024-09-09 13:30:38;17663;335;;
2024-09-09 13:30:38;18690;276;;
2024-09-09 13:30:38;19022;147;;
2024-09-09 13:30:38;19319;282;;
2024-09-09 13:30:38;19916;289;;
2024-09-09 13:30:38;20268;337;;
2024-09-09 13:30:38;20410;282;;
2024-09-09 13:30:38;20444;148;;
2024-09-09 13:30:38;20511;263;;
2024-09-09 13:30:38;19681;288;;
2024-09-09 13:30:38;18356;322;;
2024-09-09 13:30:38;17916;274;;
2024-09-09 13:30:38;18248;162;;
2024-09-09 13:30:38;19116;264;;
2024-09-09 13:30:38;19197;284;;
2024-09-09 13:30:38;19603;334;;
2024-09-09 13:30:38;20035;280;;
2024-09-09 13:30:38;20262;153;;
2024-09-09 13:30:38;20580;254;;
2024-09-09 13:30:39;20582;271;;
2024-09-09 13:30:39;20233;342;;
2024-09-09 13:30:39;18704;280;;
2024-09-09 13:30:39;17913;150;;
2024-09-09 13:30:39;17997;153;;
2024-09-09 13:30:39;18724;276;;
2024-09-09 13:30:39;19214;341;;
2024-09-09 13:30:39;19196;291;;
2024-09-09 13:30:39;19727;162;;
2024-09-09 13:30:39;20272;247;;
2024-09-09 13:30:39;20474;278;;
2024-09-09 13:30:39;20615;326;;
2024-09-09 13:30:39;20366;280;;
2024-09-09 13:30:39;19677;167;;
2024-09-09 13:30:39;18311;249;;
2024-09-09 13:30:39;17977;277;;
2024-09-09 13:30:39;18314;334;;
2024-09-09 13:30:39;19115;279;;
2024-09-09 13:30:39;18955;169;;
2024-09-09 13:30:39;19634;244;;
2024-09-09 13:30:39;20089;266;;
2024-09-09 13:30:39;20417;333;;
2024-09-09 13:30:39;20484;332;;
2024-09-09 13:30:40;19506;387;;
2024-09-09 13:30:40;18254;305;;
2024-09-09 13:30:40;17855;239;;
2024-09-09 13:30:40;18218;128;;
2024-09-09 13:30:40;19262;280;;
2024-09-09 13:30:40;19159;322;;
2024-09-09 13:30:40;19501;309;;
2024-09-09 13:30:40;20016;229;;
2024-09-09 13:30:40;20232;143;;
2024-09-09 13:30:40;20607;287;;
2024-09-09 13:30:40;20636;326;;
2024-09-09 13:30:40;20194;322;;
2024-09-09 13:30:40;18864;241;;
2024-09-09 13:30:40;17966;130;;
2024-09-09 13:30:40;17994;295;;
2024-09-09 13:30:40;18732;179;;
2024-09-09 13:30:40;19262;329;;
2024-09-09 13:30:40;19290;325;;
2024-09-09 13:30:40;19721;231;;
2024-09-09 13:30:40;20252;218;;
2024-09-09 13:30:40;20311;184;;
2024-09-09 13:30:40;20594;329;;
2024-09-09 13:30:40;20484;319;;
2024-09-09 13:30:40;19681;236;;
2024-09-09 13:30:40;18294;223;;
2024-09-09 13:30:41;17767;173;;
2024-09-09 13:30:41;18283;332;;
2024-09-09 13:30:41;19193;321;;
2024-09-09 13:30:41;19144;346;;
2024-09-09 13:30:41;19517;220;;
2024-09-09 13:30:41;19890;178;;
2024-09-09 13:30:41;20333;324;;
2024-09-09 13:30:41;20576;324;;
2024-09-09 13:30:41;20521;257;;
2024-09-09 13:30:41;20265;296;;
2024-09-09 13:30:41;18773;170;;
2024-09-09 13:30:41;18021;248;;
2024-09-09 13:30:41;17879;285;;
2024-09-09 13:30:41;18781;334;;
2024-09-09 13:30:41;;;130;-999
2024-09-09 13:30:41;19242;279;;
2024-09-09 13:30:41;19188;165;;
2024-09-09 13:30:41;19759;245;;
2024-09-09 13:30:41;20139;279;;
2024-09-09 13:30:41;20481;331;;
2024-09-09 13:30:41;20584;291;;
2024-09-09 13:30:41;20393;170;;
2024-09-09 13:30:41;19651;196;;
2024-09-09 13:30:41;18201;271;;
2024-09-09 13:30:41;17946;282;;
2024-09-09 13:30:41;18297;317;;
2024-09-09 13:30:42;19159;308;;
2024-09-09 13:30:42;18934;180;;
2024-09-09 13:30:42;19440;146;;
2024-09-09 13:30:42;20062;283;;
2024-09-09 13:30:42;20392;326;;
2024-09-09 13:30:42;20563;292;;
2024-09-09 13:30:42;20546;239;;
2024-09-09 13:30:42;20105;148;;
2024-09-09 13:30:42;18790;296;;
2024-09-09 13:30:42;18045;319;;
2024-09-09 13:30:42;18008;337;;
2024-09-09 13:30:42;18783;228;;
2024-09-09 13:30:42;19121;137;;
2024-09-09 13:30:42;19257;295;;
2024-09-09 13:30:42;19808;325;;
2024-09-09 13:30:42;20285;310;;
2024-09-09 13:30:42;20434;245;;
2024-09-09 13:30:42;20401;136;;
2024-09-09 13:30:42;20445;291;;
2024-09-09 13:30:42;19917;324;;
2024-09-09 13:30:42;18372;314;;
2024-09-09 13:30:42;17915;246;;
2024-09-09 13:30:42;18211;137;;
2024-09-09 13:30:42;19082;291;;
2024-09-09 13:30:42;18826;318;;
2024-09-09 13:30:43;19596;324;;
2024-09-09 13:30:43;20055;248;;
2024-09-09 13:30:43;20211;130;;
2024-09-09 13:30:43;20429;289;;
2024-09-09 13:30:43;20528;322;;
2024-09-09 13:30:43;20297;318;;
2024-09-09 13:30:43;19036;252;;
2024-09-09 13:30:43;17995;130;;
2024-09-09 13:30:43;17921;296;;
2024-09-09 13:30:43;18683;333;;
2024-09-09 13:30:43;19294;321;;
2024-09-09 13:30:43;19201;253;;
2024-09-09 13:30:43;19619;117;;
2024-09-09 13:30:43;20201;294;;
2024-09-09 13:30:43;20400;313;;
2024-09-09 13:30:43;20625;327;;
2024-09-09 13:30:43;20481;253;;
2024-09-09 13:30:43;19896;134;;
2024-09-09 13:30:43;18357;286;;
2024-09-09 13:30:43;17900;312;;
2024-09-09 13:30:43;18219;332;;
2024-09-09 13:30:43;19138;267;;
2024-09-09 13:30:43;19036;137;;
2024-09-09 13:30:43;19480;284;;
2024-09-09 13:30:43;19976;327;;
2024-09-09 13:30:44;20334;336;;
2024-09-09 13:30:44;20496;267;;
2024-09-09 13:30:44;20444;136;;
2024-09-09 13:30:44;20267;292;;
2024-09-09 13:30:44;19143;306;;
2024-09-09 13:30:44;18209;322;;
2024-09-09 13:30:44;17892;261;;
2024-09-09 13:30:44;18495;138;;
2024-09-09 13:30:44;19214;288;;
2024-09-09 13:30:44;19148;308;;
2024-09-09 13:30:44;19838;333;;
2024-09-09 13:30:44;20201;266;;
2024-09-09 13:30:44;20297;146;;
2024-09-09 13:30:44;20510;285;;
2024-09-09 13:30:44;20446;299;;
2024-09-09 13:30:44;20071;329;;
2024-09-09 13:30:44;18560;280;;
2024-09-09 13:30:44;17893;146;;
2024-09-09 13:30:44;18108;269;;
2024-09-09 13:30:44;18900;291;;
2024-09-09 13:30:44;19151;294;;
2024-09-09 13:30:44;19517;321;;
2024-09-09 13:30:44;20294;294;;
2024-09-09 13:30:44;20490;190;;
2024-09-09 13:30:45;20505;231;;
2024-09-09 13:30:45;20169;257;;
2024-09-09 13:30:45;19129;343;;
2024-09-09 13:30:45;18137;292;;
2024-09-09 13:30:45;17915;198;;
2024-09-09 13:30:45;18487;225;;
2024-09-09 13:30:45;19186;242;;
2024-09-09 13:30:45;19188;337;;
2024-09-09 13:30:45;19746;299;;
2024-09-09 13:30:45;20141;189;;
2024-09-09 13:30:45;20391;227;;
2024-09-09 13:30:45;20443;230;;
2024-09-09 13:30:45;20533;339;;
2024-09-09 13:30:45;;;129;-999
2024-09-09 13:30:45;20005;307;;
2024-09-09 13:30:45;18491;200;;
2024-09-09 13:30:45;17885;232;;
2024-09-09 13:30:45;18016;237;;
2024-09-09 13:30:45;19070;339;;
2024-09-09 13:30:45;19099;305;;
2024-09-09 13:30:45;19407;204;;
2024-09-09 13:30:45;19898;233;;
2024-09-09 13:30:45;20159;233;;
2024-09-09 13:30:45;20546;351;;
2024-09-09 13:30:45;20513;308;;
2024-09-09 13:30:45;20269;206;;
2024-09-09 13:30:46;19021;229;;
2024-09-09 13:30:46;18041;211;;
2024-09-09 13:30:46;17935;337;;
2024-09-09 13:30:46;18535;302;;
2024-09-09 13:30:46;19216;209;;
2024-09-09 13:30:46;19136;229;;
2024-09-09 13:30:46;19572;203;;
2024-09-09 13:30:46;20137;339;;
2024-09-09 13:30:46;20464;315;;
2024-09-09 13:30:46;20612;213;;
2024-09-09 13:30:46;20440;234;;
2024-09-09 13:30:46;19781;175;;
2024-09-09 13:30:46;18553;337;;
2024-09-09 13:30:46;18046;306;;
2024-09-09 13:30:46;18145;229;;
2024-09-09 13:30:46;18882;238;;
2024-09-09 13:30:46;19030;195;;
2024-09-09 13:30:46;19428;346;;
2024-09-09 13:30:46;20018;307;;
2024-09-09 13:30:46;20321;209;;
2024-09-09 13:30:46;20430;237;;
2024-09-09 13:30:46;20417;188;;
2024-09-09 13:30:46;20359;333;;
2024-09-09 13:30:46;19265;307;;
2024-09-09 13:30:46;18246;233;;
2024-09-09 13:30:47;17901;226;;
2024-09-09 13:30:47;18387;186;;
2024-09-09 13:30:47;19248;331;;
2024-09-09 13:30:47;19165;316;;
2024-09-09 13:30:47;19692;224;;
2024-09-09 13:30:47;20080;230;;
2024-09-09 13:30:47;20276;179;;
2024-09-09 13:30:47;20520;333;;
2024-09-09 13:30:47;20524;321;;
2024-09-09 13:30:47;19990;187;;
2024-09-09 13:30:47;18514;219;;
2024-09-09 13:30:47;17817;185;;
2024-09-09 13:30:47;17991;330;;
2024-09-09 13:30:47;18925;312;;
2024-09-09 13:30:47;19205;236;;
2024-09-09 13:30:47;19296;229;;
2024-09-09 13:30:47;19735;183;;
2024-09-09 13:30:47;20321;331;;
2024-09-09 13:30:47;20482;324;;
2024-09-09 13:30:47;20665;244;;
2024-09-09 13:30:47;20346;219;;
2024-09-09 13:30:47;19432;180;;
2024-09-09 13:30:47;18210;328;;
2024-09-09 13:30:47;18011;324;;
2024-09-09 13:30:47;18427;251;;
2024-09-09 13:30:48;19190;206;;
2024-09-09 13:30:48;18965;167;;
2024-09-09 13:30:48;19565;322;;
2024-09-09 13:30:48;20124;325;;
2024-09-09 13:30:48;20413;248;;
2024-09-09 13:30:48;20476;212;;
2024-09-09 13:30:48;20378;174;;
2024-09-09 13:30:48;20130;314;;
2024-09-09 13:30:48;18762;325;;
2024-09-09 13:30:48;18051;253;;
2024-09-09 13:30:48;17918;207;;
2024-09-09 13:30:48;18764;167;;
2024-09-09 13:30:48;19194;317;;
2024-09-09 13:30:48;19372;330;;
2024-09-09 13:30:48;19919;263;;
2024-09-09 13:30:48;20259;213;;
2024-09-09 13:30:48;20300;173;;
2024-09-09 13:30:48;20592;310;;
2024-09-09 13:30:48;20458;332;;
2024-09-09 13:30:48;19622;275;;
2024-09-09 13:30:48;18279;212;;
2024-09-09 13:30:48;17859;196;;
2024-09-09 13:30:48;18267;233;;
2024-09-09 13:30:48;19165;265;;
2024-09-09 13:30:48;19132;340;;
2024-09-09 13:30:49;19664;321;;
2024-09-09 13:30:49;20013;190;;
2024-09-09 13:30:49;20337;248;;
2024-09-09 13:30:49;20424;256;;
2024-09-09 13:30:49;20592;340;;
2024-09-09 13:30:49;20045;292;;
2024-09-09 13:30:49;18779;186;;
2024-09-09 13:30:49;17964;238;;
2024-09-09 13:30:49;17872;259;;
2024-09-09 13:30:49;18862;345;;
2024-09-09 13:30:49;19218;302;;
2024-09-09 13:30:49;19280;322;;
2024-09-09 13:30:49;19855;323;;
2024-09-09 13:30:49;20299;332;;
2024-09-09 13:30:49;;;129;-999
2024-09-09 13:30:49;20544;282;;
2024-09-09 13:30:49;20453;150;;
2024-09-09 13:30:49;20321;265;;
2024-09-09 13:30:49;19318;149;;
2024-09-09 13:30:49;18141;228;;
2024-09-09 13:30:49;17811;129;;
2024-09-09 13:30:49;18518;217;;
2024-09-09 13:30:49;19123;162;;
2024-09-09 13:30:49;20128;320;;
2024-09-09 13:30:50;20449;333;;
2024-09-09 13:30:50;20565;323;;
2024-09-09 13:30:50;20561;329;;
2024-09-09 13:30:50;19983;283;;
2024-09-09 13:30:50;18454;331;;
2024-09-09 13:30:50;17948;323;;
2024-09-09 13:30:50;18323;333;;
2024-09-09 13:30:50;19177;309;;
2024-09-09 13:30:50;19127;342;;
2024-09-09 13:30:50;19632;325;;
2024-09-09 13:30:50;20136;337;;
2024-09-09 13:30:50;20413;323;;
2024-09-09 13:30:50;20458;300;;
2024-09-09 13:30:50;20459;310;;
2024-09-09 13:30:50;20077;328;;
2024-09-09 13:30:50;18530;320;;
2024-09-09 13:30:50;17897;240;;
2024-09-09 13:30:50;18123;287;;
2024-09-09 13:30:50;19040;305;;
2024-09-09 13:30:50;19134;311;;
2024-09-09 13:30:50;19216;346;;
2024-09-09 13:30:50;20023;333;;
2024-09-09 13:30:50;20344;340;;
2024-09-09 13:30:50;20478;289;;
2024-09-09 13:30:51;20532;310;;
2024-09-09 13:30:51;20089;316;;
2024-09-09 13:30:51;18595;337;;
2024-09-09 13:30:51;18012;325;;
2024-09-09 13:30:51;18195;339;;
2024-09-09 13:30:51;19157;322;;
2024-09-09 13:30:51;19209;336;;
2024-09-09 13:30:51;19505;298;;
2024-09-09 13:30:51;20129;299;;
2024-09-09 13:30:51;20375;330;;
2024-09-09 13:30:51;20439;276;;
2024-09-09 13:30:51;20565;297;;
2024-09-09 13:30:51;20082;324;;
2024-09-09 13:30:51;18798;322;;
2024-09-09 13:30:51;17897;229;;
2024-09-09 13:30:51;18018;232;;
2024-09-09 13:30:51;18786;150;;
2024-09-09 13:30:51;19163;209;;
2024-09-09 13:30:51;19291;194;;
2024-09-09 13:30:51;19839;243;;
2024-09-09 13:30:51;20159;228;;
2024-09-09 13:30:51;20434;287;;
2024-09-09 13:30:51;20476;291;;
2024-09-09 13:30:51;20291;216;;
2024-09-09 13:30:52;18707;191;;
2024-09-09 13:30:52;17966;247;;
2024-09-09 13:30:52;17932;137;;
2024-09-09 13:30:52;18780;295;;
2024-09-09 13:30:52;19262;326;;
2024-09-09 13:30:52;19317;330;;
2024-09-09 13:30:52;19798;248;;
2024-09-09 13:30:52;20176;244;;
2024-09-09 13:30:52;20415;220;;
2024-09-09 13:30:52;20439;164;;
2024-09-09 13:30:52;20355;215;;
2024-09-09 13:30:52;19404;214;;
2024-09-09 13:30:52;18073;256;;
2024-09-09 13:30:52;17851;248;;
2024-09-09 13:30:52;18527;224;;
2024-09-09 13:30:52;19180;177;;
2024-09-09 13:30:52;19214;328;;
2024-09-09 13:30:52;19719;276;;
2024-09-09 13:30:52;20243;290;;
2024-09-09 13:30:52;20141;233;;
2024-09-09 13:30:52;20640;287;;
2024-09-09 13:30:52;20555;313;;
2024-09-09 13:30:52;19778;325;;
2024-09-09 13:30:52;18388;281;;
2024-09-09 13:30:53;17939;235;;
2024-09-09 13:30:53;18322;136;;
2024-09-09 13:30:53;19269;295;;
2024-09-09 13:30:53;19117;311;;
2024-09-09 13:30:53;19726;323;;
2024-09-09 13:30:53;20166;276;;
2024-09-09 13:30:53;20446;290;;
2024-09-09 13:30:53;20596;324;;
2024-09-09 13:30:53;20458;306;;
2024-09-09 13:30:53;19860;232;;
2024-09-09 13:30:53;18429;125;;
2024-09-09 13:30:53;18025;291;;
2024-09-09 13:30:53;18180;319;;
2024-09-09 13:30:53;18849;299;;
2024-09-09 13:30:53;19089;239;;
2024-09-09 13:30:53;19407;140;;
2024-09-09 13:30:53;20024;279;;
2024-09-09 13:30:53;20402;331;;
2024-09-09 13:30:53;20507;310;;
2024-09-09 13:30:53;20529;233;;
2024-09-09 13:30:53;;;129;26
2024-09-09 13:30:53;20276;137;;
2024-09-09 13:30:53;19207;282;;
2024-09-09 13:30:53;18255;324;;
2024-09-09 13:30:53;17874;309;;
2024-09-09 13:30:53;18464;236;;
2024-09-09 13:30:54;19133;134;;
2024-09-09 13:30:54;19256;276;;
2024-09-09 13:30:54;19710;319;;
2024-09-09 13:30:54;20163;311;;
2024-09-09 13:30:54;20325;241;;
2024-09-09 13:30:54;20415;137;;
2024-09-09 13:30:54;20505;293;;
2024-09-09 13:30:54;20180;324;;
2024-09-09 13:30:54;18615;336;;
2024-09-09 13:30:54;17976;299;;
2024-09-09 13:30:54;18121;334;;
2024-09-09 13:30:54;18910;279;;
2024-09-09 13:30:54;18988;154;;
2024-09-09 13:30:54;19451;267;;
2024-09-09 13:30:54;20001;290;;
2024-09-09 13:30:54;20322;340;;
2024-09-09 13:30:54;20494;284;;
2024-09-09 13:30:54;20466;158;;
2024-09-09 13:30:54;20304;260;;
2024-09-09 13:30:54;19212;290;;
2024-09-09 13:30:54;18138;348;;
2024-09-09 13:30:54;17845;283;;
2024-09-09 13:30:54;19147;212;;
2024-09-09 13:30:54;19072;158;;
2024-09-09 13:30:55;19824;287;;
2024-09-09 13:30:55;20178;325;;
2024-09-09 13:30:55;20336;295;;
2024-09-09 13:30:55;20563;322;;
2024-09-09 13:30:55;20427;327;;
2024-09-09 13:30:55;19871;265;;
2024-09-09 13:30:55;18245;129;;
2024-09-09 13:30:55;17962;296;;
2024-09-09 13:30:55;18262;175;;
2024-09-09 13:30:55;19185;323;;
2024-09-09 13:30:55;19140;320;;
2024-09-09 13:30:55;19435;263;;
2024-09-09 13:30:55;19994;221;;
2024-09-09 13:30:55;20365;175;;
2024-09-09 13:30:55;20536;323;;
2024-09-09 13:30:55;20586;325;;
2024-09-09 13:30:55;20165;262;;
2024-09-09 13:30:55;19019;220;;
2024-09-09 13:30:55;18058;172;;
2024-09-09 13:30:55;17990;333;;
2024-09-09 13:30:55;18761;275;;
2024-09-09 13:30:55;19331;339;;
2024-09-09 13:30:55;19220;292;;
2024-09-09 13:30:55;19670;173;;
2024-09-09 13:30:56;20226;248;;
2024-09-09 13:30:56;20509;277;;
2024-09-09 13:30:56;20554;334;;
2024-09-09 13:30:56;20429;292;;
2024-09-09 13:30:56;19728;190;;
2024-09-09 13:30:56;18406;253;;
2024-09-09 13:30:56;17985;272;;
2024-09-09 13:30:56;18322;343;;
2024-09-09 13:30:56;19119;299;;
2024-09-09 13:30:56;18984;189;;
